[2024-07-11 21:41:02] Try to insert 706 codes
[2024-07-11 21:41:06] udpate price: 000020.KS, row: 3
[2024-10-07 21:41:16] udpate price: 487570.KS, row: 8
[2024-10-07 21:41:17] udpate price: 003650.KS, row: 8
[2024-10-07 21:41:18] udpate price: 108320.KS, row: 8
[2024-10-07 21:41:19] udpate price: 085620.KS, row: 8
[2024-10-07 21:41:20] udpate price: 075580.KS, row: 8
[2024-10-07 21:41:22] udpate price: 381970.KS, row: 8
[2024-10-07 21:41:23] udpate price: 100090.KS, row: 8
[2024-10-07 21:41:24] udpate price: 001020.KS, row: 8
[2024-10-07 21:41:25] udpate price: 37550K.KS, row: 8
[2024-10-07 21:41:26] udpate price: 011210.KS, row: 8
[2024-10-07 21:41:27] udpate price: 004980.KS, row: 8
[2024-10-07 21:41:29] udpate price: 001130.KS, row: 8
[2024-10-07 21:41:30] udpate price: 002020.KS, row: 8
[2024-10-07 21:41:31] udpate price: 012030.KS, row: 8
[2024-10-07 21:41:33] udpate price: 004970.KS, row: 8
[2024-10-07 21:41:34] udpate price: 460860.KS, row: 8
[2024-10-07 21:41:35] udpate price: 042670.KS, row: 8
[2024-10-07 21:41:37] udpate price: 002310.KS, row: 8
[2024-10-07 21:41:38] udpate price: 000970.KS, row: 8
[2024-10-07 21:41:39] udpate price: 005930.KS, row: 8
[2024-10-07 21:41:40] udpate price: 103140.KS, row: 8
[2024-10-07 21:41:41] udpate price: 008260.KS, row: 8
[2024-10-07 21:41:43] udpate price: 003547.KS, row: 8
[2024-10-07 21:41:44] udpate price: 088260.KS, row: 8
[2024-10-07 21:41:45] udpate price: 014440.KS, row: 8
[2024-10-07 21:41:46] udpate price: 271940.KS, row: 8
[2024-10-07 21:41:47] udpate price: 105840.KS, row: 8
[2024-10-07 21:41:49] udpate price: 004770.KS, row: 8
[2024-10-07 21:41:50] udpate price: 004720.KS, row: 8
[2024-10-07 21:41:51] udpate price: 192820.KS, row: 8
[2024-10-07 21:41:52] udpate price: 003300.KS, row: 8
[2024-10-07 21:41:54] udpate price: 002785.KS, row: 8
[2024-10-07 21:41:55] udpate price: 044820.KS, row: 8
[2024-10-07 21:41:56] udpate price: 180640.KS, row: 8
[2024-10-07 21:41:57] udpate price: 016580.KS, row: 8
[2024-10-07 21:41:58] udpate price: 002900.KS, row: 8
[2024-10-07 21:42:00] udpate price: 004430.KS, row: 8
[2024-10-07 21:42:01] udpate price: 010690.KS, row: 8
[2024-10-07 21:42:02] udpate price: 000080.KS, row: 8
[2024-10-07 21:42:03] udpate price: 365550.KS, row: 8
[2024-10-07 21:42:05] udpate price: 078930.KS, row: 8
[2024-10-07 21:42:06] udpate price: 015860.KS, row: 8
[2024-10-07 21:42:07] udpate price: 081000.KS, row: 8
[2024-10-07 21:42:08] udpate price: 014285.KS, row: 8
[2024-10-07 21:42:10] udpate price: 326030.KS, row: 8
[2024-10-07 21:42:11] udpate price: 005300.KS, row: 8
[2024-10-07 21:42:12] udpate price: 030190.KS, row: 8
[2024-10-07 21:42:13] udpate price: 451800.KS, row: 8
[2024-10-07 21:42:14] udpate price: 432320.KS, row: 8
[2024-10-07 21:42:16] udpate price: 057050.KS, row: 8
[2024-10-07 21:42:17] udpate price: 001067.KS, row: 8
[2024-10-07 21:42:18] udpate price: 055550.KS, row: 8
[2024-10-07 21:42:20] udpate price: 008490.KS, row: 8
[2024-10-07 21:42:21] udpate price: 001045.KS, row: 8
[2024-10-07 21:42:22] udpate price: 092200.KS, row: 8
[2024-10-07 21:42:23] udpate price: 462870.KS, row: 8
[2024-10-07 21:42:24] udpate price: 006120.KS, row: 8
[2024-10-07 21:42:26] udpate price: 001120.KS, row: 8
[2024-10-07 21:42:27] udpate price: 372910.KS, row: 8
[2024-10-07 21:42:28] udpate price: 012510.KS, row: 8
[2024-10-07 21:42:29] udpate price: 003490.KS, row: 8
[2024-10-07 21:42:30] udpate price: 003780.KS, row: 8
[2024-10-07 21:42:32] udpate price: 029460.KS, row: 8
[2024-10-07 21:42:33] udpate price: 004910.KS, row: 8
[2024-10-07 21:42:34] udpate price: 014530.KS, row: 8
[2024-10-07 21:42:35] udpate price: 001755.KS, row: 8
[2024-10-07 21:42:36] udpate price: 005820.KS, row: 8
[2024-10-07 21:42:37] udpate price: 084010.KS, row: 8
[2024-10-07 21:42:39] udpate price: 126720.KS, row: 8
[2024-10-07 21:42:40] udpate price: 010100.KS, row: 8
[2024-10-07 21:42:41] udpate price: 035150.KS, row: 8
[2024-10-07 21:42:42] udpate price: 084870.KS, row: 8
[2024-10-07 21:42:43] udpate price: 005110.KS, row: 8
[2024-10-07 21:42:45] udpate price: 33637K.KS, row: 8
[2024-10-07 21:42:46] udpate price: 039490.KS, row: 8
[2024-10-07 21:42:47] udpate price: 000500.KS, row: 8
[2024-10-07 21:42:49] udpate price: 475150.KS, row: 8
[2024-10-07 21:42:50] udpate price: 298040.KS, row: 8
[2024-10-07 21:42:51] udpate price: 001500.KS, row: 8
[2024-10-07 21:42:53] udpate price: 010640.KS, row: 8
[2024-10-07 21:42:54] udpate price: 034230.KS, row: 8
[2024-10-07 21:42:55] udpate price: 102260.KS, row: 8
[2024-10-07 21:42:56] udpate price: 004170.KS, row: 8
[2024-10-07 21:42:57] udpate price: 417310.KS, row: 8
[2024-10-07 21:42:58] udpate price: 010660.KS, row: 8
[2024-10-07 21:42:59] udpate price: 004410.KS, row: 8
[2024-10-07 21:43:01] udpate price: 000540.KS, row: 8
[2024-10-07 21:43:02] udpate price: 002787.KS, row: 8
[2024-10-07 21:43:03] udpate price: 000220.KS, row: 8
[2024-10-07 21:43:04] udpate price: 003570.KS, row: 8
[2024-10-07 21:43:05] udpate price: 003690.KS, row: 8
[2024-10-07 21:43:06] udpate price: 000660.KS, row: 8
[2024-10-07 21:43:07] udpate price: 330590.KS, row: 8
[2024-10-07 21:43:08] udpate price: 014680.KS, row: 8
[2024-10-07 21:43:09] udpate price: 006390.KS, row: 8
[2024-10-07 21:43:11] udpate price: 032830.KS, row: 8
[2024-10-07 21:43:12] udpate price: 003480.KS, row: 8
[2024-10-07 21:43:13] udpate price: 008700.KS, row: 8
[2024-10-07 21:43:14] udpate price: 014160.KS, row: 8
[2024-10-07 21:43:16] udpate price: 293480.KS, row: 8
[2024-10-07 21:43:17] udpate price: 004440.KS, row: 8
[2024-10-07 21:43:18] udpate price: 000070.KS, row: 8
[2024-10-07 21:43:19] udpate price: 329180.KS, row: 8
[2024-10-07 21:43:21] udpate price: 037710.KS, row: 8
[2024-10-07 21:43:22] udpate price: 009140.KS, row: 8
[2024-10-07 21:43:23] udpate price: 004100.KS, row: 8
[2024-10-07 21:43:24] udpate price: 014820.KS, row: 8
[2024-10-07 21:43:25] udpate price: 00806K.KS, row: 8
[2024-10-07 21:43:27] udpate price: 016610.KS, row: 8
[2024-10-07 21:43:28] udpate price: 003090.KS, row: 8
[2024-10-07 21:43:29] udpate price: 017800.KS, row: 8
[2024-10-07 21:43:30] udpate price: 282330.KS, row: 8
[2024-10-07 21:43:31] udpate price: 003960.KS, row: 8
[2024-10-07 21:43:33] udpate price: 005380.KS, row: 8
[2024-10-07 21:43:34] udpate price: 027410.KS, row: 8
[2024-10-07 21:43:35] udpate price: 011150.KS, row: 8
[2024-10-07 21:43:36] udpate price: 082740.KS, row: 8
[2024-10-07 21:43:37] udpate price: 003520.KS, row: 8
[2024-10-07 21:43:38] udpate price: 005440.KS, row: 8
[2024-10-07 21:43:40] udpate price: 003230.KS, row: 8
[2024-10-07 21:43:41] udpate price: 070960.KS, row: 8
[2024-10-07 21:43:42] udpate price: 001940.KS, row: 8
[2024-10-07 21:43:43] udpate price: 001685.KS, row: 8
[2024-10-13 22:45:42] Try to insert 723 codes
[2024-10-13 22:45:45] udpate price: 073240.KS, row: 4
[2024-10-13 22:45:46] udpate price: 38380K.KS, row: 4
[2024-10-13 22:45:47] udpate price: 052690.KS, row: 4
[2024-10-13 22:45:48] udpate price: 024900.KS, row: 4
[2024-10-13 22:45:49] udpate price: 000050.KS, row: 4
[2024-10-13 22:45:50] udpate price: 377190.KS, row: 4
[2024-10-13 22:45:51] udpate price: 012450.KS, row: 4
[2024-10-13 22:45:52] udpate price: 058650.KS, row: 4
[2024-10-13 22:45:53] udpate price: 000810.KS, row: 4
[2024-10-13 22:45:54] udpate price: 000860.KS, row: 4
[2024-10-13 22:45:55] udpate price: 003200.KS, row: 4
[2024-10-13 22:45:56] udpate price: 161390.KS, row: 4
[2024-10-13 22:45:56] udpate price: 109070.KS, row: 4
[2024-10-13 22:45:57] udpate price: 007160.KS, row: 4
[2024-10-13 22:45:58] udpate price: 004365.KS, row: 4
[2024-10-13 22:45:59] udpate price: 004150.KS, row: 4
[2024-10-13 22:46:00] udpate price: 161000.KS, row: 4
[2024-10-13 22:46:01] udpate price: 200880.KS, row: 4
[2024-10-13 22:46:02] udpate price: 001770.KS, row: 4
[2024-10-13 22:46:03] udpate price: 005850.KS, row: 4
[2024-10-13 22:46:04] udpate price: 005800.KS, row: 4
[2024-10-13 22:46:04] udpate price: 226320.KS, row: 4
[2024-10-13 22:46:05] udpate price: 264900.KS, row: 4
[2024-10-13 22:46:06] udpate price: 002355.KS, row: 4
[2024-10-13 22:46:07] udpate price: 000590.KS, row: 4
[2024-10-13 22:46:08] udpate price: 001060.KS, row: 4
[2024-10-13 22:46:09] udpate price: 017390.KS, row: 4
[2024-10-13 22:46:10] udpate price: 067830.KS, row: 4
[2024-10-13 22:46:11] udpate price: 005180.KS, row: 4
[2024-10-13 22:46:11] udpate price: 003540.KS, row: 4
[2024-10-13 22:46:12] udpate price: 003470.KS, row: 4
[2024-10-13 22:46:13] udpate price: 029780.KS, row: 4
[2024-10-13 22:46:14] udpate price: 145720.KS, row: 4
[2024-10-13 22:46:15] udpate price: 072710.KS, row: 4
[2024-10-13 22:46:16] udpate price: 278470.KS, row: 4
[2024-10-13 22:46:17] udpate price: 001750.KS, row: 4
[2024-10-13 22:46:18] udpate price: 001275.KS, row: 4
[2024-10-13 22:46:19] udpate price: 306200.KS, row: 4
[2024-10-13 22:46:19] udpate price: 002450.KS, row: 4
[2024-10-13 22:46:20] udpate price: 009680.KS, row: 4
[2024-10-13 22:46:21] udpate price: 036570.KS, row: 4
[2024-10-13 22:46:22] udpate price: 007570.KS, row: 4
[2024-10-13 22:46:23] udpate price: 005880.KS, row: 4
[2024-10-13 22:46:24] udpate price: 000240.KS, row: 4
[2024-10-13 22:46:24] udpate price: 005745.KS, row: 4
[2024-10-13 22:46:25] udpate price: 145270.KS, row: 4
[2024-10-13 22:46:26] udpate price: 015230.KS, row: 4
[2024-10-13 22:46:27] udpate price: 002030.KS, row: 4
[2024-10-13 22:46:28] udpate price: 008355.KS, row: 4
[2024-10-13 22:46:29] udpate price: 035510.KS, row: 4
[2024-10-13 22:46:29] udpate price: 007590.KS, row: 4
[2024-10-13 22:46:30] udpate price: 001390.KS, row: 4
[2024-10-13 22:46:31] udpate price: 009410.KS, row: 4
[2024-10-13 22:46:32] udpate price: 003555.KS, row: 4
[2024-10-13 22:46:33] udpate price: 039130.KS, row: 4
[2024-10-13 22:46:33] udpate price: 044450.KS, row: 4
[2024-10-13 22:46:34] udpate price: 024090.KS, row: 4
[2024-10-13 22:46:35] udpate price: 071320.KS, row: 4
[2024-10-13 22:46:36] udpate price: 003460.KS, row: 4
[2024-10-13 22:46:37] udpate price: 145990.KS, row: 4
[2024-10-13 22:46:38] udpate price: 000390.KS, row: 4
[2024-10-13 22:46:39] udpate price: 000640.KS, row: 4
[2024-10-13 22:46:39] udpate price: 294870.KS, row: 4
[2024-10-13 22:46:40] udpate price: 009270.KS, row: 4
[2024-10-13 22:46:41] udpate price: 002600.KS, row: 4
[2024-10-13 22:46:42] udpate price: 005010.KS, row: 4
[2024-10-13 22:46:43] udpate price: 030200.KS, row: 4
[2024-10-13 22:46:44] udpate price: 003830.KS, row: 4
[2024-10-13 22:46:45] udpate price: 009450.KS, row: 4
[2024-10-13 22:46:46] udpate price: 091810.KS, row: 4
[2024-10-13 22:46:47] udpate price: 192400.KS, row: 4
[2024-10-13 22:46:48] udpate price: 003535.KS, row: 4
[2024-10-13 22:46:49] udpate price: 026960.KS, row: 4
[2024-10-13 22:46:50] udpate price: 000370.KS, row: 4
[2024-10-13 22:46:51] udpate price: 000075.KS, row: 4
[2024-10-13 22:46:52] udpate price: 002760.KS, row: 4
[2024-10-13 22:46:53] udpate price: 005740.KS, row: 4
[2024-10-13 22:46:53] udpate price: 001140.KS, row: 4
[2024-10-13 22:46:54] udpate price: 014990.KS, row: 4
[2024-10-13 22:46:55] udpate price: 007660.KS, row: 4
[2024-10-13 22:46:56] udpate price: 092440.KS, row: 4
[2024-10-13 22:46:57] udpate price: 079550.KS, row: 4
[2024-10-13 22:46:58] udpate price: 108675.KS, row: 4
[2024-10-13 22:46:58] udpate price: 004000.KS, row: 4
[2024-10-13 22:46:59] udpate price: 013000.KS, row: 4
[2024-10-13 22:47:00] udpate price: 000320.KS, row: 4
[2024-10-13 22:47:01] udpate price: 107590.KS, row: 4
[2024-10-13 22:47:02] udpate price: 028260.KS, row: 4
[2024-10-13 22:47:03] udpate price: 015890.KS, row: 4
[2024-10-13 22:47:03] udpate price: 025890.KS, row: 4
[2024-10-13 22:47:04] udpate price: 007280.KS, row: 4
[2024-10-13 22:47:05] udpate price: 081660.KS, row: 4
[2024-10-13 22:47:06] udpate price: 006650.KS, row: 4
[2024-10-13 22:47:07] udpate price: 025540.KS, row: 4
[2024-10-13 22:47:08] udpate price: 010950.KS, row: 4
[2024-10-13 22:47:09] udpate price: 005500.KS, row: 4
[2024-10-13 22:47:09] udpate price: 280360.KS, row: 4
[2024-10-13 22:47:10] udpate price: 033270.KS, row: 4
[2024-10-13 22:47:11] udpate price: 383800.KS, row: 4
[2024-10-13 22:47:12] udpate price: 002700.KS, row: 4
[2024-10-13 22:47:13] udpate price: 001465.KS, row: 4
[2024-10-13 22:47:14] udpate price: 028100.KS, row: 4
[2024-10-13 22:47:15] udpate price: 058430.KS, row: 4
[2024-10-13 22:47:15] udpate price: 013580.KS, row: 4
[2024-10-13 22:47:16] udpate price: 002350.KS, row: 4
[2024-10-13 22:47:17] udpate price: 023590.KS, row: 4
[2024-10-13 22:47:18] udpate price: 075180.KS, row: 4
[2024-10-13 22:47:19] udpate price: 214420.KS, row: 4
[2024-10-13 22:47:20] udpate price: 213500.KS, row: 4
[2024-10-13 22:47:21] udpate price: 012750.KS, row: 4
[2024-10-13 22:47:22] udpate price: 030610.KS, row: 4
[2024-10-13 22:47:22] udpate price: 000100.KS, row: 4
[2024-10-13 22:47:23] udpate price: 051910.KS, row: 4
[2024-10-13 22:47:24] udpate price: 004690.KS, row: 4
[2024-10-13 22:47:25] udpate price: 005389.KS, row: 4
[2024-10-13 22:47:26] udpate price: 092230.KS, row: 4
[2024-10-13 22:47:27] udpate price: 402340.KS, row: 4
[2024-10-13 22:47:28] udpate price: 267270.KS, row: 4
[2024-10-13 22:47:29] udpate price: 005720.KS, row: 4
[2024-10-13 22:47:30] udpate price: 026940.KS, row: 4
[2024-10-13 22:47:30] udpate price: 002780.KS, row: 4
[2024-10-13 22:47:31] udpate price: 069620.KS, row: 4
[2024-10-13 22:47:32] udpate price: 014280.KS, row: 4
[2024-10-13 22:47:33] udpate price: 001740.KS, row: 4
[2024-10-13 22:47:34] udpate price: 004360.KS, row: 4
[2024-10-13 22:47:35] udpate price: 001270.KS, row: 4
[2024-10-13 22:47:36] udpate price: 009440.KS, row: 4
[2024-10-13 22:47:37] udpate price: 007210.KS, row: 4
[2024-10-13 22:47:38] udpate price: 034590.KS, row: 4
[2024-10-13 22:47:38] udpate price: 020000.KS, row: 4
[2024-10-13 22:47:39] udpate price: 112610.KS, row: 4
[2024-10-13 22:47:40] udpate price: 001790.KS, row: 4
[2024-10-13 22:47:41] udpate price: 338100.KS, row: 4
[2024-10-13 22:47:42] udpate price: 016380.KS, row: 4
[2024-10-13 22:47:43] udpate price: 005725.KS, row: 4
[2024-10-13 22:47:43] udpate price: 481850.KS, row: 4
[2024-10-13 22:47:44] udpate price: 285130.KS, row: 4
[2024-10-13 22:47:45] udpate price: 014825.KS, row: 4
[2024-10-13 22:47:46] udpate price: 002790.KS, row: 4
[2024-10-13 22:47:47] udpate price: 006110.KS, row: 4
[2024-10-13 22:47:48] udpate price: 450140.KS, row: 4
[2024-10-13 22:47:48] udpate price: 058730.KS, row: 4
[2024-10-13 22:47:49] udpate price: 002100.KS, row: 4
[2024-10-13 22:47:50] udpate price: 058860.KS, row: 4
[2024-10-13 22:47:51] udpate price: 002170.KS, row: 4
[2024-10-13 22:47:52] udpate price: 001450.KS, row: 4
[2024-10-13 22:47:53] udpate price: 000950.KS, row: 4
[2024-10-13 22:47:54] udpate price: 002810.KS, row: 4
[2024-10-13 22:47:55] udpate price: 010120.KS, row: 4
[2024-10-13 22:47:55] udpate price: 460850.KS, row: 4
[2024-10-13 22:47:56] udpate price: 307950.KS, row: 4
[2024-10-13 22:47:57] udpate price: 002320.KS, row: 4
[2024-10-13 22:47:58] udpate price: 001525.KS, row: 4
[2024-10-13 22:47:59] udpate price: 093230.KS, row: 4
[2024-10-13 22:48:00] udpate price: 002240.KS, row: 4
[2024-10-13 22:48:01] udpate price: 003010.KS, row: 4
[2024-10-13 22:48:02] udpate price: 094800.KS, row: 4
[2024-10-13 22:48:02] udpate price: 004060.KS, row: 4
[2024-10-13 22:48:03] udpate price: 047810.KS, row: 4
[2024-10-13 22:48:04] udpate price: 008930.KS, row: 4
[2024-10-13 22:48:05] udpate price: 035000.KS, row: 4
[2024-10-13 22:48:06] udpate price: 034310.KS, row: 4
[2024-10-13 22:48:07] udpate price: 018250.KS, row: 4
[2024-10-13 22:48:08] udpate price: 104700.KS, row: 4
[2024-10-13 22:48:09] udpate price: 267250.KS, row: 4
[2024-10-13 22:48:09] udpate price: 097950.KS, row: 4
[2024-10-13 22:48:10] udpate price: 016710.KS, row: 4
[2024-10-13 22:48:11] udpate price: 090080.KS, row: 4
[2024-10-13 22:48:12] udpate price: 018470.KS, row: 4
[2024-10-13 22:48:13] udpate price: 051600.KS, row: 4
[2024-10-13 22:48:14] udpate price: 138040.KS, row: 4
[2024-10-13 22:48:15] udpate price: 013870.KS, row: 4
[2024-10-13 22:48:16] udpate price: 009320.KS, row: 4
[2024-10-13 22:48:16] udpate price: 207940.KS, row: 4
[2024-10-13 22:48:17] udpate price: 035250.KS, row: 4
[2024-10-13 22:48:18] udpate price: 029530.KS, row: 4
[2024-10-13 22:48:19] udpate price: 004700.KS, row: 4
[2024-10-13 22:48:20] udpate price: 009470.KS, row: 4
[2024-10-13 22:48:21] udpate price: 018260.KS, row: 4
[2024-10-13 22:48:22] udpate price: 001620.KS, row: 4
[2024-10-13 22:48:23] udpate price: 051905.KS, row: 4
[2024-10-13 22:48:23] udpate price: 348950.KS, row: 4
[2024-10-13 22:48:24] udpate price: 456040.KS, row: 4
[2024-10-13 22:48:25] udpate price: 006040.KS, row: 4
[2024-10-13 22:48:26] udpate price: 000700.KS, row: 4
[2024-10-13 22:48:27] udpate price: 051915.KS, row: 4
[2024-10-13 22:48:28] udpate price: 023450.KS, row: 4
[2024-10-13 22:48:29] udpate price: 006800.KS, row: 4
[2024-10-13 22:48:30] udpate price: 034020.KS, row: 4
[2024-10-13 22:48:31] udpate price: 183190.KS, row: 4
[2024-10-13 22:48:32] udpate price: 009070.KS, row: 4
[2024-10-13 22:48:33] udpate price: 008730.KS, row: 4
[2024-10-13 22:48:34] udpate price: 465770.KS, row: 4
[2024-10-13 22:48:35] udpate price: 077500.KS, row: 4
[2024-10-13 22:48:36] udpate price: 001440.KS, row: 4
[2024-10-13 22:48:37] udpate price: 134790.KS, row: 4
[2024-10-13 22:48:38] udpate price: 005305.KS, row: 4
[2024-10-13 22:48:38] udpate price: 006840.KS, row: 4
[2024-10-13 22:48:39] udpate price: 404990.KS, row: 4
[2024-10-13 22:48:40] udpate price: 013360.KS, row: 4
[2024-10-13 22:48:41] udpate price: 138930.KS, row: 4
[2024-10-13 22:48:42] udpate price: 111110.KS, row: 4
[2024-10-13 22:48:43] udpate price: 008040.KS, row: 4
[2024-10-13 22:48:44] udpate price: 030000.KS, row: 4
[2024-10-13 22:48:45] udpate price: 004250.KS, row: 4
[2024-10-13 22:48:46] udpate price: 000430.KS, row: 4
[2024-10-13 22:48:47] udpate price: 002210.KS, row: 4
[2024-10-13 22:48:48] udpate price: 009290.KS, row: 4
[2024-10-13 22:48:49] udpate price: 004800.KS, row: 4
[2024-10-13 22:48:50] udpate price: 195870.KS, row: 4
[2024-10-13 22:48:51] udpate price: 185750.KS, row: 4
[2024-10-13 22:48:52] udpate price: 078000.KS, row: 4
[2024-10-13 22:48:53] udpate price: 194370.KS, row: 4
[2024-10-13 22:48:53] udpate price: 002795.KS, row: 4
[2024-10-13 22:48:54] udpate price: 192650.KS, row: 4
[2024-10-13 22:48:55] udpate price: 028050.KS, row: 4
[2024-10-13 22:48:56] udpate price: 051900.KS, row: 4
[2024-10-13 22:48:57] udpate price: 019440.KS, row: 4
[2024-10-13 22:48:58] udpate price: 003550.KS, row: 4
[2024-10-13 22:48:59] udpate price: 006125.KS, row: 4
[2024-10-13 22:49:00] udpate price: 357250.KS, row: 4
[2024-10-13 22:49:01] udpate price: 100250.KS, row: 4
[2024-10-13 22:49:02] udpate price: 123890.KS, row: 4
[2024-10-13 22:49:02] udpate price: 095570.KS, row: 4
[2024-10-13 22:49:03] udpate price: 353200.KS, row: 4
[2024-10-13 22:49:04] udpate price: 003220.KS, row: 4
[2024-10-13 22:49:05] udpate price: 005387.KS, row: 4
[2024-10-13 22:49:06] udpate price: 007540.KS, row: 4
[2024-10-13 22:49:07] udpate price: 214390.KS, row: 4
[2024-10-13 22:49:08] udpate price: 033780.KS, row: 4
[2024-10-13 22:49:09] udpate price: 000990.KS, row: 4
[2024-10-13 22:49:10] udpate price: 097520.KS, row: 4
[2024-10-13 22:49:11] udpate price: 093050.KS, row: 4
[2024-10-13 22:49:12] udpate price: 086280.KS, row: 4
[2024-10-13 22:49:13] udpate price: 011070.KS, row: 4
[2024-10-13 22:49:13] udpate price: 005935.KS, row: 4
[2024-10-13 22:49:14] udpate price: 101530.KS, row: 4
[2024-10-13 22:49:15] udpate price: 120110.KS, row: 4
[2024-10-13 22:49:16] udpate price: 003530.KS, row: 4
[2024-10-13 22:49:17] udpate price: 123690.KS, row: 4
[2024-10-13 22:49:18] udpate price: 069260.KS, row: 4
[2024-10-13 22:49:19] udpate price: 078520.KS, row: 4
[2024-10-13 22:49:20] udpate price: 033250.KS, row: 4
[2024-10-13 22:49:21] udpate price: 090435.KS, row: 4
[2024-10-13 22:49:22] udpate price: 007860.KS, row: 4
[2024-10-13 22:49:22] udpate price: 009200.KS, row: 4
[2024-10-13 22:49:23] udpate price: 016090.KS, row: 4
[2024-10-13 22:49:24] udpate price: 352820.KS, row: 4
[2024-10-13 22:49:25] udpate price: 100840.KS, row: 4
[2024-10-13 22:49:26] udpate price: 004490.KS, row: 4
[2024-10-13 22:49:27] udpate price: 023000.KS, row: 4
[2024-10-13 22:49:28] udpate price: 007310.KS, row: 4
[2024-10-13 22:49:29] udpate price: 009415.KS, row: 4
[2024-10-13 22:49:30] udpate price: 298050.KS, row: 4
[2024-10-13 22:49:31] udpate price: 011200.KS, row: 4
[2024-10-13 22:49:32] udpate price: 284740.KS, row: 4
[2024-10-13 22:49:32] udpate price: 017860.KS, row: 4
[2024-10-13 22:49:33] udpate price: 001820.KS, row: 4
[2024-10-13 22:49:34] udpate price: 015020.KS, row: 4
[2024-10-13 22:49:35] udpate price: 011690.KS, row: 4
[2024-10-13 22:49:36] udpate price: 047050.KS, row: 4
[2024-10-13 22:49:37] udpate price: 000850.KS, row: 4
[2024-10-13 22:49:37] udpate price: 28513K.KS, row: 4
[2024-10-13 22:49:38] udpate price: 120030.KS, row: 4
[2024-10-13 22:49:39] udpate price: 001460.KS, row: 4
[2024-10-13 22:49:40] udpate price: 012320.KS, row: 4
[2024-10-13 22:49:41] udpate price: 377300.KS, row: 4
[2024-10-13 22:49:42] udpate price: 049770.KS, row: 4
[2024-10-13 22:49:43] udpate price: 011390.KS, row: 4
[2024-10-13 22:49:44] udpate price: 003850.KS, row: 4
[2024-10-13 22:49:45] udpate price: 448730.KS, row: 4
[2024-10-13 22:49:46] udpate price: 457190.KS, row: 4
[2024-10-13 22:49:47] udpate price: 026890.KS, row: 4
[2024-10-13 22:49:48] udpate price: 025820.KS, row: 4
[2024-10-13 22:49:48] udpate price: 086790.KS, row: 4
[2024-10-13 22:49:49] udpate price: 005810.KS, row: 4
[2024-10-13 22:49:50] udpate price: 003280.KS, row: 4
[2024-10-13 22:49:51] udpate price: 092780.KS, row: 4
[2024-10-13 22:49:52] udpate price: 286940.KS, row: 4
[2024-10-13 22:49:53] udpate price: 462520.KS, row: 4
[2024-10-13 22:49:54] udpate price: 018500.KS, row: 4
[2024-10-13 22:49:54] udpate price: 010960.KS, row: 4
[2024-10-13 22:49:55] udpate price: 006660.KS, row: 4
[2024-10-13 22:49:56] udpate price: 002720.KS, row: 4
[2024-10-13 22:49:57] udpate price: 317400.KS, row: 4
[2024-10-13 22:49:58] udpate price: 214320.KS, row: 4
[2024-10-13 22:49:59] udpate price: 015760.KS, row: 4
[2024-10-13 22:50:00] udpate price: 010600.KS, row: 4
[2024-10-13 22:50:00] udpate price: 248170.KS, row: 4
[2024-10-13 22:50:01] udpate price: 175330.KS, row: 4
[2024-10-13 22:50:02] udpate price: 097955.KS, row: 4
[2024-10-13 22:50:03] udpate price: 006880.KS, row: 4
[2024-10-13 22:50:04] udpate price: 033180.KS, row: 4
[2024-10-13 22:50:05] udpate price: 000725.KS, row: 4
[2024-10-13 22:50:06] udpate price: 003545.KS, row: 4
[2024-10-13 22:50:07] udpate price: 229640.KS, row: 4
[2024-10-13 22:50:08] udpate price: 001040.KS, row: 4
[2024-10-13 22:50:09] udpate price: 072130.KS, row: 4
[2024-10-13 22:50:09] udpate price: 377740.KS, row: 4
[2024-10-13 22:50:10] udpate price: 000325.KS, row: 4
[2024-10-13 22:50:11] udpate price: 010130.KS, row: 4
[2024-10-13 22:50:12] udpate price: 259960.KS, row: 4
[2024-10-13 22:50:13] udpate price: 006380.KS, row: 4
[2024-10-13 22:50:14] udpate price: 033240.KS, row: 4
[2024-10-13 22:50:14] udpate price: 031820.KS, row: 4
[2024-10-13 22:50:15] udpate price: 006260.KS, row: 4
[2024-10-13 22:50:16] udpate price: 025000.KS, row: 4
[2024-10-13 22:50:17] udpate price: 268280.KS, row: 4
[2024-10-13 22:50:18] udpate price: 950210.KS, row: 4
[2024-10-13 22:50:19] udpate price: 000270.KS, row: 4
[2024-10-13 22:50:20] udpate price: 152550.KS, row: 4
[2024-10-13 22:50:21] udpate price: 002150.KS, row: 4
[2024-10-13 22:50:21] udpate price: 155660.KS, row: 4
[2024-10-13 22:50:22] udpate price: 339770.KS, row: 4
[2024-10-13 22:50:23] udpate price: 031440.KS, row: 4
[2024-10-13 22:50:24] udpate price: 085310.KS, row: 4
[2024-10-13 22:50:25] udpate price: 078935.KS, row: 4
[2024-10-13 22:50:26] udpate price: 036530.KS, row: 4
[2024-10-13 22:50:27] udpate price: 083420.KS, row: 4
[2024-10-13 22:50:27] udpate price: 006090.KS, row: 4
[2024-10-13 22:50:28] udpate price: 000720.KS, row: 4
[2024-10-13 22:50:29] udpate price: 000300.KS, row: 4
[2024-10-13 22:50:30] udpate price: 011785.KS, row: 4
[2024-10-13 22:50:31] udpate price: 004105.KS, row: 4
[2024-10-13 22:50:32] udpate price: 089860.KS, row: 4
