[2024-07-11 21:41:02] Try to insert 1309 codes
[2024-07-11 21:41:06] udpate price: 900340.KQ, row: 3
[2024-10-13 22:47:26] udpate price: 091580.KQ, row: 4
[2024-10-13 22:47:27] udpate price: 081580.KQ, row: 4
[2024-10-13 22:47:27] udpate price: 011560.KQ, row: 4
[2024-10-13 22:47:28] udpate price: 109740.KQ, row: 4
[2024-10-13 22:47:29] udpate price: 373110.KQ, row: 4
[2024-10-13 22:47:30] udpate price: 215000.KQ, row: 4
[2024-10-13 22:47:31] udpate price: 043150.KQ, row: 4
[2024-10-13 22:47:32] udpate price: 043370.KQ, row: 4
[2024-10-13 22:47:32] udpate price: 352770.KQ, row: 4
[2024-10-13 22:47:33] udpate price: 079650.KQ, row: 4
[2024-10-13 22:47:34] udpate price: 096350.KQ, row: 4
[2024-10-13 22:47:35] udpate price: 036630.KQ, row: 4
[2024-10-13 22:47:36] udpate price: 008830.KQ, row: 4
[2024-10-13 22:47:37] udpate price: 214150.KQ, row: 4
[2024-10-13 22:47:38] udpate price: 900120.KQ, row: 4
[2024-10-13 22:47:38] udpate price: 067920.KQ, row: 4
[2024-10-13 22:47:39] udpate price: 160190.KQ, row: 4
[2024-10-13 22:47:40] udpate price: 042420.KQ, row: 4
[2024-10-13 22:47:41] udpate price: 481890.KQ, row: 4
[2024-10-13 22:47:42] udpate price: 101170.KQ, row: 4
[2024-10-13 22:47:43] udpate price: 330350.KQ, row: 4
[2024-10-13 22:47:43] udpate price: 089230.KQ, row: 4
[2024-10-13 22:47:44] udpate price: 064850.KQ, row: 4
[2024-10-13 22:47:45] udpate price: 053350.KQ, row: 4
[2024-10-13 22:47:46] udpate price: 037760.KQ, row: 4
[2024-10-13 22:47:47] udpate price: 041520.KQ, row: 4
[2024-10-13 22:47:48] udpate price: 119850.KQ, row: 4
[2024-10-13 22:47:49] udpate price: 005290.KQ, row: 4
[2024-10-13 22:47:50] udpate price: 033830.KQ, row: 4
[2024-10-13 22:47:50] udpate price: 190510.KQ, row: 4
[2024-10-13 22:47:51] udpate price: 091120.KQ, row: 4
[2024-10-13 22:47:52] udpate price: 293580.KQ, row: 4
[2024-10-13 22:47:53] udpate price: 460470.KQ, row: 4
[2024-10-13 22:47:54] udpate price: 117670.KQ, row: 4
[2024-10-13 22:47:55] udpate price: 048550.KQ, row: 4
[2024-10-13 22:47:56] udpate price: 230360.KQ, row: 4
[2024-10-13 22:47:57] udpate price: 067080.KQ, row: 4
[2024-10-13 22:47:58] udpate price: 037950.KQ, row: 4
[2024-10-13 22:47:58] udpate price: 104040.KQ, row: 4
[2024-10-13 22:47:59] udpate price: 219130.KQ, row: 4
[2024-10-13 22:48:00] udpate price: 036120.KQ, row: 4
[2024-10-13 22:48:01] udpate price: 251630.KQ, row: 4
[2024-10-13 22:48:02] udpate price: 204630.KQ, row: 4
[2024-10-13 22:48:03] udpate price: 457630.KQ, row: 4
[2024-10-13 22:48:04] udpate price: 443670.KQ, row: 4
[2024-10-13 22:48:04] udpate price: 049430.KQ, row: 4
[2024-10-13 22:48:05] udpate price: 032080.KQ, row: 4
[2024-10-13 22:48:06] udpate price: 261200.KQ, row: 4
[2024-10-13 22:48:07] udpate price: 102710.KQ, row: 4
[2024-10-13 22:48:08] udpate price: 099410.KQ, row: 4
[2024-10-13 22:48:09] udpate price: 448370.KQ, row: 4
[2024-10-13 22:48:10] udpate price: 131180.KQ, row: 4
[2024-10-13 22:48:11] udpate price: 416180.KQ, row: 4
[2024-10-13 22:48:11] udpate price: 424140.KQ, row: 4
[2024-10-13 22:48:12] udpate price: 352480.KQ, row: 4
[2024-10-13 22:48:13] udpate price: 486630.KQ, row: 4
[2024-10-13 22:48:14] udpate price: 298060.KQ, row: 4
[2024-10-13 22:48:15] udpate price: 438220.KQ, row: 4
[2024-10-13 22:48:16] udpate price: 027710.KQ, row: 4
[2024-10-13 22:48:16] udpate price: 464680.KQ, row: 4
[2024-10-13 22:48:17] udpate price: 031310.KQ, row: 4
[2024-10-13 22:48:18] udpate price: 083660.KQ, row: 4
[2024-10-13 22:48:19] udpate price: 474490.KQ, row: 4
[2024-10-13 22:48:20] udpate price: 238200.KQ, row: 4
[2024-10-13 22:48:21] udpate price: 046120.KQ, row: 4
[2024-10-13 22:48:21] udpate price: 142210.KQ, row: 4
[2024-10-13 22:48:22] udpate price: 187790.KQ, row: 4
[2024-10-13 22:48:23] udpate price: 038010.KQ, row: 4
[2024-10-13 22:48:24] udpate price: 148930.KQ, row: 4
[2024-10-13 22:48:25] udpate price: 465320.KQ, row: 4
[2024-10-13 22:48:25] udpate price: 900270.KQ, row: 4
[2024-10-13 22:48:26] udpate price: 099320.KQ, row: 4
[2024-10-13 22:48:27] udpate price: 066410.KQ, row: 4
[2024-10-13 22:48:28] udpate price: 090150.KQ, row: 4
[2024-10-13 22:48:29] udpate price: 010470.KQ, row: 4
[2024-10-13 22:48:30] udpate price: 282720.KQ, row: 4
[2024-10-13 22:48:31] udpate price: 169330.KQ, row: 4
[2024-10-13 22:48:32] udpate price: 101730.KQ, row: 4
[2024-10-13 22:48:33] udpate price: 064520.KQ, row: 4
[2024-10-13 22:48:34] udpate price: 054950.KQ, row: 4
[2024-10-13 22:48:35] udpate price: 332570.KQ, row: 4
[2024-10-13 22:48:36] udpate price: 036200.KQ, row: 4
[2024-10-13 22:48:36] udpate price: 450520.KQ, row: 4
[2024-10-13 22:48:37] udpate price: 094940.KQ, row: 4
[2024-10-13 22:48:38] udpate price: 173130.KQ, row: 4
[2024-10-13 22:48:39] udpate price: 370090.KQ, row: 4
[2024-10-13 22:48:40] udpate price: 036800.KQ, row: 4
[2024-10-13 22:48:41] udpate price: 208140.KQ, row: 4
[2024-10-13 22:48:42] udpate price: 204610.KQ, row: 4
[2024-10-13 22:48:43] udpate price: 147760.KQ, row: 4
[2024-10-13 22:48:44] udpate price: 062860.KQ, row: 4
[2024-10-13 22:48:45] udpate price: 377460.KQ, row: 4
[2024-10-13 22:48:46] udpate price: 273640.KQ, row: 4
[2024-10-13 22:48:46] udpate price: 442900.KQ, row: 4
[2024-10-13 22:48:47] udpate price: 093520.KQ, row: 4
[2024-10-13 22:48:48] udpate price: 464440.KQ, row: 4
[2024-10-13 22:48:49] udpate price: 007720.KQ, row: 4
[2024-10-13 22:48:50] udpate price: 206640.KQ, row: 4
[2024-10-13 22:48:51] udpate price: 454750.KQ, row: 4
[2024-10-13 22:48:52] udpate price: 089850.KQ, row: 4
[2024-10-13 22:48:53] udpate price: 457550.KQ, row: 4
[2024-10-13 22:48:54] udpate price: 067630.KQ, row: 4
[2024-10-13 22:48:55] udpate price: 050960.KQ, row: 4
[2024-10-13 22:48:56] udpate price: 066910.KQ, row: 4
[2024-10-13 22:48:56] udpate price: 340440.KQ, row: 4
[2024-10-13 22:48:57] udpate price: 472230.KQ, row: 4
[2024-10-13 22:48:58] udpate price: 357780.KQ, row: 4
[2024-10-13 22:48:59] udpate price: 335890.KQ, row: 4
[2024-10-13 22:49:00] udpate price: 044780.KQ, row: 4
[2024-10-13 22:49:01] udpate price: 235980.KQ, row: 4
[2024-10-13 22:49:02] udpate price: 057680.KQ, row: 4
[2024-10-13 22:49:03] udpate price: 391710.KQ, row: 4
[2024-10-13 22:49:03] udpate price: 190650.KQ, row: 4
[2024-10-13 22:49:04] udpate price: 058610.KQ, row: 4
[2024-10-13 22:49:05] udpate price: 029960.KQ, row: 4
[2024-10-13 22:49:06] udpate price: 023770.KQ, row: 4
[2024-10-13 22:49:07] udpate price: 091440.KQ, row: 4
[2024-10-13 22:49:08] udpate price: 417790.KQ, row: 4
[2024-10-13 22:49:09] udpate price: 224110.KQ, row: 4
[2024-10-13 22:49:10] udpate price: 020180.KQ, row: 4
[2024-10-13 22:49:10] udpate price: 412540.KQ, row: 4
[2024-10-13 22:49:11] udpate price: 457940.KQ, row: 4
[2024-10-13 22:49:12] udpate price: 090470.KQ, row: 4
[2024-10-13 22:49:13] udpate price: 430460.KQ, row: 4
[2024-10-13 22:49:14] udpate price: 048830.KQ, row: 4
[2024-10-13 22:49:15] udpate price: 289080.KQ, row: 4
[2024-10-13 22:49:15] udpate price: 462020.KQ, row: 4
[2024-10-13 22:49:16] udpate price: 469750.KQ, row: 4
[2024-10-13 22:49:17] udpate price: 084370.KQ, row: 4
[2024-10-13 22:49:18] udpate price: 269620.KQ, row: 4
[2024-10-13 22:49:19] udpate price: 019210.KQ, row: 4
[2024-10-13 22:49:20] udpate price: 366030.KQ, row: 4
[2024-10-13 22:49:21] udpate price: 008370.KQ, row: 4
[2024-10-13 22:49:22] udpate price: 452200.KQ, row: 4
[2024-10-13 22:49:22] udpate price: 073010.KQ, row: 4
[2024-10-13 22:49:23] udpate price: 455310.KQ, row: 4
[2024-10-13 22:49:24] udpate price: 450940.KQ, row: 4
[2024-10-13 22:49:25] udpate price: 137940.KQ, row: 4
[2024-10-13 22:49:26] udpate price: 036030.KQ, row: 4
[2024-10-13 22:49:27] udpate price: 211050.KQ, row: 4
[2024-10-13 22:49:28] udpate price: 408900.KQ, row: 4
[2024-10-13 22:49:29] udpate price: 456490.KQ, row: 4
[2024-10-13 22:49:30] udpate price: 482520.KQ, row: 4
[2024-10-13 22:49:31] udpate price: 086670.KQ, row: 4
[2024-10-13 22:49:31] udpate price: 052460.KQ, row: 4
[2024-10-13 22:49:32] udpate price: 336060.KQ, row: 4
[2024-10-13 22:49:33] udpate price: 323350.KQ, row: 4
[2024-10-13 22:49:34] udpate price: 056190.KQ, row: 4
[2024-10-13 22:49:35] udpate price: 133750.KQ, row: 4
[2024-10-13 22:49:36] udpate price: 108380.KQ, row: 4
[2024-10-13 22:49:36] udpate price: 078600.KQ, row: 4
[2024-10-13 22:49:37] udpate price: 099190.KQ, row: 4
[2024-10-13 22:49:38] udpate price: 016670.KQ, row: 4
[2024-10-13 22:49:39] udpate price: 277070.KQ, row: 4
[2024-10-13 22:49:40] udpate price: 241710.KQ, row: 4
[2024-10-13 22:49:41] udpate price: 205100.KQ, row: 4
[2024-10-13 22:49:42] udpate price: 072770.KQ, row: 4
[2024-10-13 22:49:43] udpate price: 356890.KQ, row: 4
[2024-10-13 22:49:44] udpate price: 318410.KQ, row: 4
[2024-10-13 22:49:44] udpate price: 065530.KQ, row: 4
[2024-10-13 22:49:45] udpate price: 126600.KQ, row: 4
[2024-10-13 22:49:46] udpate price: 464500.KQ, row: 4
[2024-10-13 22:49:47] udpate price: 413600.KQ, row: 4
[2024-10-13 22:49:48] udpate price: 085670.KQ, row: 4
[2024-10-13 22:49:49] udpate price: 036930.KQ, row: 4
[2024-10-13 22:49:50] udpate price: 006620.KQ, row: 4
[2024-10-13 22:49:51] udpate price: 149980.KQ, row: 4
[2024-10-13 22:49:51] udpate price: 038870.KQ, row: 4
[2024-10-13 22:49:52] udpate price: 455250.KQ, row: 4
[2024-10-13 22:49:53] udpate price: 453860.KQ, row: 4
[2024-10-13 22:49:54] udpate price: 041510.KQ, row: 4
[2024-10-13 22:49:55] udpate price: 331520.KQ, row: 4
[2024-10-13 22:49:56] udpate price: 110790.KQ, row: 4
[2024-10-13 22:49:57] udpate price: 105330.KQ, row: 4
[2024-10-13 22:49:57] udpate price: 263020.KQ, row: 4
[2024-10-13 22:49:58] udpate price: 035810.KQ, row: 4
[2024-10-13 22:49:59] udpate price: 051500.KQ, row: 4
[2024-10-13 22:50:00] udpate price: 450330.KQ, row: 4
[2024-10-13 22:50:01] udpate price: 097870.KQ, row: 4
[2024-10-13 22:50:02] udpate price: 083790.KQ, row: 4
[2024-10-13 22:50:03] udpate price: 013120.KQ, row: 4
[2024-10-13 22:50:03] udpate price: 091700.KQ, row: 4
[2024-10-13 22:50:04] udpate price: 263920.KQ, row: 4
[2024-10-13 22:50:05] udpate price: 424760.KQ, row: 4
[2024-10-13 22:50:06] udpate price: 023900.KQ, row: 4
[2024-10-13 22:50:07] udpate price: 075130.KQ, row: 4
[2024-10-13 22:50:08] udpate price: 118990.KQ, row: 4
[2024-10-13 22:50:09] udpate price: 215360.KQ, row: 4
[2024-10-13 22:50:10] udpate price: 045660.KQ, row: 4
[2024-10-13 22:50:11] udpate price: 376190.KQ, row: 4
[2024-10-13 22:50:12] udpate price: 214430.KQ, row: 4
[2024-10-13 22:50:12] udpate price: 472850.KQ, row: 4
[2024-10-13 22:50:13] udpate price: 053260.KQ, row: 4
[2024-10-13 22:50:14] udpate price: 356680.KQ, row: 4
[2024-10-13 22:50:15] udpate price: 033050.KQ, row: 4
[2024-10-13 22:50:16] udpate price: 318010.KQ, row: 4
[2024-10-13 22:50:17] udpate price: 041960.KQ, row: 4
[2024-10-13 22:50:18] udpate price: 019770.KQ, row: 4
[2024-10-13 22:50:18] udpate price: 237750.KQ, row: 4
[2024-10-13 22:50:19] udpate price: 179290.KQ, row: 4
[2024-10-13 22:50:20] udpate price: 101390.KQ, row: 4
[2024-10-13 22:50:21] udpate price: 417860.KQ, row: 4
[2024-10-13 22:50:22] udpate price: 418470.KQ, row: 4
[2024-10-13 22:50:23] udpate price: 453450.KQ, row: 4
[2024-10-13 22:50:24] udpate price: 053800.KQ, row: 4
[2024-10-13 22:50:25] udpate price: 101400.KQ, row: 4
[2024-10-13 22:50:25] udpate price: 014470.KQ, row: 4
[2024-10-13 22:50:26] udpate price: 045390.KQ, row: 4
[2024-10-13 22:50:27] udpate price: 260930.KQ, row: 4
[2024-10-13 22:50:28] udpate price: 065130.KQ, row: 4
[2024-10-13 22:50:29] udpate price: 421800.KQ, row: 4
[2024-10-13 22:50:30] udpate price: 446540.KQ, row: 4
[2024-10-13 22:50:30] udpate price: 479880.KQ, row: 4
[2024-10-13 22:50:31] udpate price: 290090.KQ, row: 4
[2024-10-13 22:50:32] udpate price: 389500.KQ, row: 4
[2024-10-13 22:50:33] udpate price: 214610.KQ, row: 4
[2024-10-13 22:50:34] udpate price: 103230.KQ, row: 4
[2024-10-13 22:50:35] udpate price: 095270.KQ, row: 4
[2024-10-13 22:50:35] udpate price: 234340.KQ, row: 4
[2024-10-13 22:50:36] udpate price: 267320.KQ, row: 4
[2024-10-13 22:50:37] udpate price: 161580.KQ, row: 4
[2024-10-13 22:50:38] udpate price: 052710.KQ, row: 4
[2024-10-13 22:50:39] udpate price: 096610.KQ, row: 4
[2024-10-13 22:50:40] udpate price: 437730.KQ, row: 4
[2024-10-13 22:50:41] udpate price: 188260.KQ, row: 4
[2024-10-13 22:50:42] udpate price: 253590.KQ, row: 4
[2024-10-13 22:50:42] udpate price: 419080.KQ, row: 4
[2024-10-13 22:50:43] udpate price: 376180.KQ, row: 4
[2024-10-13 22:50:44] udpate price: 027830.KQ, row: 4
[2024-10-13 22:50:45] udpate price: 036620.KQ, row: 4
[2024-10-13 22:50:46] udpate price: 264450.KQ, row: 4
[2024-10-13 22:50:47] udpate price: 389260.KQ, row: 4
[2024-10-13 22:50:48] udpate price: 238120.KQ, row: 4
[2024-10-13 22:50:49] udpate price: 347740.KQ, row: 4
[2024-10-13 22:50:50] udpate price: 066790.KQ, row: 4
[2024-10-13 22:50:51] udpate price: 095610.KQ, row: 4
[2024-10-13 22:50:51] udpate price: 153490.KQ, row: 4
[2024-10-13 22:50:52] udpate price: 290650.KQ, row: 4
[2024-10-13 22:50:53] udpate price: 017480.KQ, row: 4
[2024-10-13 22:50:54] udpate price: 085910.KQ, row: 4
[2024-10-13 22:50:55] udpate price: 245620.KQ, row: 4
[2024-10-13 22:50:56] udpate price: 170030.KQ, row: 4
[2024-10-13 22:50:57] udpate price: 388790.KQ, row: 4
[2024-10-13 22:50:57] udpate price: 000440.KQ, row: 4
[2024-10-13 22:50:58] udpate price: 232830.KQ, row: 4
[2024-10-13 22:50:59] udpate price: 275630.KQ, row: 4
[2024-10-13 22:51:00] udpate price: 024940.KQ, row: 4
[2024-10-13 22:51:01] udpate price: 040300.KQ, row: 4
[2024-10-13 22:51:02] udpate price: 014190.KQ, row: 4
[2024-10-13 22:51:02] udpate price: 352090.KQ, row: 4
[2024-10-13 22:51:03] udpate price: 067990.KQ, row: 4
[2024-10-13 22:51:04] udpate price: 011370.KQ, row: 4
[2024-10-13 22:51:05] udpate price: 126700.KQ, row: 4
[2024-10-13 22:51:06] udpate price: 051360.KQ, row: 4
[2024-10-13 22:51:07] udpate price: 243840.KQ, row: 4
[2024-10-13 22:51:08] udpate price: 234920.KQ, row: 4
[2024-10-13 22:51:09] udpate price: 052420.KQ, row: 4
[2024-10-13 22:51:09] udpate price: 131030.KQ, row: 4
[2024-10-13 22:51:10] udpate price: 024830.KQ, row: 4
[2024-10-13 22:51:11] udpate price: 420770.KQ, row: 4
[2024-10-13 22:51:12] udpate price: 031330.KQ, row: 4
[2024-10-13 22:51:13] udpate price: 043260.KQ, row: 4
[2024-10-13 22:51:14] udpate price: 377450.KQ, row: 4
[2024-10-13 22:51:15] udpate price: 060560.KQ, row: 4
[2024-10-13 22:51:16] udpate price: 360070.KQ, row: 4
[2024-10-13 22:51:16] udpate price: 065440.KQ, row: 4
[2024-10-13 22:51:17] udpate price: 322310.KQ, row: 4
[2024-10-13 22:51:18] udpate price: 068760.KQ, row: 4
[2024-10-13 22:51:19] udpate price: 290740.KQ, row: 4
[2024-10-13 22:51:20] udpate price: 095190.KQ, row: 4
[2024-10-13 22:51:21] udpate price: 058630.KQ, row: 4
[2024-10-13 22:51:21] udpate price: 214450.KQ, row: 4
[2024-10-13 22:51:22] udpate price: 060380.KQ, row: 4
[2024-10-13 22:51:23] udpate price: 072990.KQ, row: 4
[2024-10-13 22:51:24] udpate price: 076080.KQ, row: 4
[2024-10-13 22:51:25] udpate price: 060310.KQ, row: 4
[2024-10-13 22:51:26] udpate price: 058470.KQ, row: 4
[2024-10-13 22:51:27] udpate price: 288330.KQ, row: 4
[2024-10-13 22:51:28] udpate price: 041020.KQ, row: 4
[2024-10-13 22:51:29] udpate price: 354320.KQ, row: 4
[2024-10-13 22:51:30] udpate price: 036180.KQ, row: 18
[2024-10-13 22:51:30] udpate price: 035600.KQ, row: 4
[2024-10-13 22:51:31] udpate price: 234300.KQ, row: 4
[2024-10-13 22:51:32] udpate price: 049830.KQ, row: 4
[2024-10-13 22:51:33] udpate price: 068050.KQ, row: 4
[2024-10-13 22:51:34] udpate price: 203650.KQ, row: 4
[2024-10-13 22:51:35] udpate price: 162300.KQ, row: 4
[2024-10-13 22:51:35] udpate price: 032860.KQ, row: 4
[2024-10-13 22:51:36] udpate price: 195500.KQ, row: 4
[2024-10-13 22:51:37] udpate price: 016790.KQ, row: 4
[2024-10-13 22:51:38] udpate price: 439730.KQ, row: 4
[2024-10-13 22:51:39] udpate price: 171120.KQ, row: 4
[2024-10-13 22:51:39] udpate price: 164060.KQ, row: 0
[2024-10-13 22:51:40] udpate price: 063440.KQ, row: 4
[2024-10-13 22:51:41] udpate price: 251970.KQ, row: 4
[2024-10-13 22:51:42] udpate price: 257370.KQ, row: 0
[2024-10-13 22:51:43] udpate price: 086060.KQ, row: 4
[2024-10-13 22:51:44] udpate price: 475250.KQ, row: 4
[2024-10-13 22:51:45] udpate price: 412930.KQ, row: 4
[2024-10-13 22:51:45] udpate price: 084650.KQ, row: 4
[2024-10-13 22:51:46] udpate price: 348080.KQ, row: 4
[2024-10-13 22:51:47] udpate price: 065660.KQ, row: 4
[2024-10-13 22:51:48] udpate price: 417200.KQ, row: 4
[2024-10-13 22:51:49] udpate price: 051390.KQ, row: 4
[2024-10-13 22:51:50] udpate price: 095910.KQ, row: 4
[2024-10-13 22:51:51] udpate price: 045340.KQ, row: 4
[2024-10-13 22:51:52] udpate price: 036690.KQ, row: 4
[2024-10-13 22:51:52] udpate price: 344860.KQ, row: 4
[2024-10-13 22:51:53] udpate price: 092130.KQ, row: 4
[2024-10-13 22:51:54] udpate price: 037330.KQ, row: 4
[2024-10-13 22:51:55] udpate price: 477530.KQ, row: 4
[2024-10-13 22:51:56] udpate price: 096870.KQ, row: 4
[2024-10-13 22:51:57] udpate price: 054620.KQ, row: 4
[2024-10-13 22:51:58] udpate price: 060250.KQ, row: 4
[2024-10-13 22:51:58] udpate price: 260970.KQ, row: 4
[2024-10-13 22:51:59] udpate price: 456440.KQ, row: 4
[2024-10-13 22:52:00] udpate price: 073110.KQ, row: 4
[2024-10-13 22:52:01] udpate price: 009730.KQ, row: 4
[2024-10-13 22:52:02] udpate price: 049520.KQ, row: 4
[2024-10-13 22:52:03] udpate price: 148150.KQ, row: 4
[2024-10-13 22:52:04] udpate price: 226340.KQ, row: 4
[2024-10-13 22:52:04] udpate price: 458870.KQ, row: 4
[2024-10-13 22:52:05] udpate price: 282880.KQ, row: 4
[2024-10-13 22:52:06] udpate price: 415580.KQ, row: 4
[2024-10-13 22:52:07] udpate price: 080160.KQ, row: 4
[2024-10-13 22:52:08] udpate price: 122870.KQ, row: 4
[2024-10-13 22:52:09] udpate price: 032190.KQ, row: 4
[2024-10-13 22:52:10] udpate price: 058400.KQ, row: 4
[2024-10-13 22:52:11] udpate price: 088800.KQ, row: 4
[2024-10-13 22:52:12] udpate price: 024880.KQ, row: 4
[2024-10-13 22:52:13] udpate price: 330730.KQ, row: 4
[2024-10-13 22:52:13] udpate price: 053700.KQ, row: 4
[2024-10-13 22:52:14] udpate price: 083930.KQ, row: 4
[2024-10-13 22:52:15] udpate price: 217270.KQ, row: 4
[2024-10-13 22:52:16] udpate price: 383930.KQ, row: 4
[2024-10-13 22:52:17] udpate price: 042110.KQ, row: 4
[2024-10-13 22:52:18] udpate price: 052300.KQ, row: 4
[2024-10-13 22:52:19] udpate price: 064480.KQ, row: 4
[2024-10-13 22:52:20] udpate price: 028300.KQ, row: 4
[2024-10-13 22:52:21] udpate price: 074430.KQ, row: 4
[2024-10-13 22:52:21] udpate price: 090410.KQ, row: 4
[2024-10-13 22:52:22] udpate price: 365590.KQ, row: 4
[2024-10-13 22:52:23] udpate price: 052260.KQ, row: 4
[2024-10-13 22:52:24] udpate price: 478390.KQ, row: 4
[2024-10-13 22:52:25] udpate price: 131400.KQ, row: 4
[2024-10-13 22:52:26] udpate price: 382840.KQ, row: 4
[2024-10-13 22:52:27] udpate price: 015710.KQ, row: 4
[2024-10-13 22:52:28] udpate price: 012700.KQ, row: 4
[2024-10-13 22:52:29] udpate price: 086710.KQ, row: 4
[2024-10-13 22:52:29] udpate price: 263800.KQ, row: 4
[2024-10-13 22:52:31] udpate price: 148780.KQ, row: 4
[2024-10-13 22:52:31] udpate price: 022220.KQ, row: 4
[2024-10-13 22:52:32] udpate price: 451700.KQ, row: 4
[2024-10-13 22:52:33] udpate price: 066360.KQ, row: 4
[2024-10-13 22:52:34] udpate price: 101680.KQ, row: 4
[2024-10-13 22:52:35] udpate price: 037350.KQ, row: 4
[2024-10-13 22:52:36] udpate price: 473370.KQ, row: 4
[2024-10-13 22:52:37] udpate price: 094820.KQ, row: 4
[2024-10-13 22:52:38] udpate price: 422040.KQ, row: 4
[2024-10-13 22:52:39] udpate price: 291810.KQ, row: 4
[2024-10-13 22:52:39] udpate price: 101160.KQ, row: 4
[2024-10-13 22:52:41] udpate price: 037400.KQ, row: 4
[2024-10-13 22:52:41] udpate price: 031980.KQ, row: 4
[2024-10-13 22:52:42] udpate price: 052790.KQ, row: 4
[2024-10-13 22:52:43] udpate price: 168360.KQ, row: 4
[2024-10-13 22:52:44] udpate price: 376980.KQ, row: 4
[2024-10-13 22:52:45] udpate price: 473050.KQ, row: 4
[2024-10-13 22:52:46] udpate price: 358570.KQ, row: 4
[2024-10-13 22:52:47] udpate price: 046940.KQ, row: 4
[2024-10-13 22:52:48] udpate price: 393210.KQ, row: 4
[2024-10-13 22:52:49] udpate price: 154040.KQ, row: 4
[2024-10-13 22:52:49] udpate price: 009520.KQ, row: 4
[2024-10-13 22:52:50] udpate price: 469900.KQ, row: 4
[2024-10-13 22:52:51] udpate price: 265740.KQ, row: 4
[2024-10-13 22:52:52] udpate price: 045520.KQ, row: 4
[2024-10-13 22:52:53] udpate price: 335870.KQ, row: 4
[2024-10-13 22:52:54] udpate price: 052860.KQ, row: 4
[2024-10-13 22:52:54] udpate price: 418170.KQ, row: 4
[2024-10-13 22:52:55] udpate price: 025880.KQ, row: 4
[2024-10-13 22:52:56] udpate price: 043910.KQ, row: 4
[2024-10-13 22:52:57] udpate price: 294090.KQ, row: 4
[2024-10-13 22:52:58] udpate price: 145020.KQ, row: 4
[2024-10-13 22:52:59] udpate price: 238490.KQ, row: 4
[2024-10-13 22:53:00] udpate price: 040420.KQ, row: 4
[2024-10-13 22:53:01] udpate price: 045510.KQ, row: 4
[2024-10-13 22:53:02] udpate price: 353190.KQ, row: 4
[2024-10-13 22:53:03] udpate price: 086040.KQ, row: 4
[2024-10-13 22:53:04] udpate price: 196490.KQ, row: 4
[2024-10-13 22:53:05] udpate price: 080220.KQ, row: 4
[2024-10-13 22:53:06] udpate price: 060720.KQ, row: 4
[2024-10-13 22:53:07] udpate price: 079000.KQ, row: 4
[2024-10-13 22:53:08] udpate price: 378800.KQ, row: 4
[2024-10-13 22:53:09] udpate price: 053290.KQ, row: 4
[2024-10-13 22:53:09] udpate price: 088280.KQ, row: 4
[2024-10-13 22:53:10] udpate price: 064240.KQ, row: 4
[2024-10-13 22:53:11] udpate price: 151910.KQ, row: 4
[2024-10-13 22:53:12] udpate price: 244460.KQ, row: 0
[2024-10-13 22:53:13] udpate price: 462510.KQ, row: 4
[2024-10-13 22:53:14] udpate price: 078150.KQ, row: 4
[2024-10-13 22:53:14] udpate price: 078020.KQ, row: 4
[2024-10-13 22:53:15] udpate price: 131370.KQ, row: 4
[2024-10-13 22:53:16] udpate price: 477340.KQ, row: 4
[2024-10-13 22:53:17] udpate price: 183300.KQ, row: 4
[2024-10-13 22:53:18] udpate price: 039030.KQ, row: 4
[2024-10-13 22:53:19] udpate price: 032685.KQ, row: 4
[2024-10-13 22:53:20] udpate price: 079950.KQ, row: 4
[2024-10-13 22:53:21] udpate price: 051380.KQ, row: 4
[2024-10-13 22:53:22] udpate price: 084990.KQ, row: 4
[2024-10-13 22:53:23] udpate price: 054090.KQ, row: 4
[2024-10-13 22:53:23] udpate price: 446150.KQ, row: 4
[2024-10-13 22:53:24] udpate price: 222080.KQ, row: 4
[2024-10-13 22:53:25] udpate price: 061040.KQ, row: 4
[2024-10-13 22:53:26] udpate price: 068240.KQ, row: 4
[2024-10-13 22:53:27] udpate price: 267980.KQ, row: 4
[2024-10-13 22:53:28] udpate price: 455910.KQ, row: 4
[2024-10-13 22:53:29] udpate price: 338840.KQ, row: 4
[2024-10-13 22:53:30] udpate price: 456010.KQ, row: 4
[2024-10-13 22:53:31] udpate price: 079810.KQ, row: 4
[2024-10-13 22:53:32] udpate price: 297890.KQ, row: 4
[2024-10-13 22:53:32] udpate price: 105760.KQ, row: 4
[2024-10-13 22:53:33] udpate price: 333430.KQ, row: 4
[2024-10-13 22:53:34] udpate price: 149950.KQ, row: 4
[2024-10-13 22:53:35] udpate price: 080580.KQ, row: 4
[2024-10-13 22:53:36] udpate price: 036670.KQ, row: 4
[2024-10-13 22:53:37] udpate price: 095500.KQ, row: 4
[2024-10-13 22:53:38] udpate price: 073540.KQ, row: 4
[2024-10-13 22:53:39] udpate price: 452400.KQ, row: 4
[2024-10-13 22:53:39] udpate price: 431190.KQ, row: 4
[2024-10-13 22:53:40] udpate price: 106240.KQ, row: 4
[2024-10-13 22:53:41] udpate price: 120240.KQ, row: 4
[2024-10-13 22:53:42] udpate price: 114190.KQ, row: 4
[2024-10-13 22:53:43] udpate price: 363250.KQ, row: 4
[2024-10-13 22:53:46] udpate price: 099520.KQ, row: 0
[2024-10-13 22:53:47] udpate price: 106190.KQ, row: 4
[2024-10-13 22:53:48] udpate price: 258830.KQ, row: 4
