[2024-07-11 21:41:02] Try to insert 2566 codes
[2024-07-11 21:41:06] udpate price: METCL, row: 3
[2024-10-07 21:39:33] udpate price: QCOM, row: 10
[2024-10-07 21:39:35] udpate price: BOOM, row: 10
[2024-10-07 21:39:36] udpate price: BOWNU, row: 10
[2024-10-07 21:39:37] udpate price: UAL, row: 10
[2024-10-07 21:39:39] udpate price: APRE, row: 10
[2024-10-07 21:39:40] udpate price: TRML, row: 10
[2024-10-07 21:39:41] udpate price: CVGI, row: 10
[2024-10-07 21:39:43] udpate price: LLYVK, row: 10
[2024-10-07 21:39:44] udpate price: PHAT, row: 10
[2024-10-07 21:39:46] udpate price: FENC, row: 10
[2024-10-07 21:39:47] udpate price: ALSAU, row: 10
[2024-10-07 21:39:48] udpate price: AEIS, row: 10
[2024-10-07 21:39:49] udpate price: APGE, row: 10
[2024-10-07 21:39:50] udpate price: MSAI, row: 10
[2024-10-07 21:39:52] udpate price: OSW, row: 10
[2024-10-07 21:39:53] udpate price: GABC, row: 10
[2024-10-07 21:39:54] udpate price: QUIK, row: 10
[2024-10-07 21:39:55] udpate price: BNRG, row: 10
[2024-10-07 21:39:56] udpate price: IMMX, row: 10
[2024-10-07 21:39:58] udpate price: ZYXI, row: 10
[2024-10-07 21:39:59] udpate price: PPBT, row: 10
[2024-10-07 21:40:00] udpate price: ITRI, row: 10
[2024-10-07 21:40:01] udpate price: SNCRL, row: 10
[2024-10-07 21:40:02] udpate price: SUNS, row: 10
[2024-10-07 21:40:04] udpate price: AUUD, row: 10
[2024-10-07 21:40:05] udpate price: SRRK, row: 10
[2024-10-07 21:40:06] udpate price: PBM, row: 10
[2024-10-07 21:40:07] udpate price: ACET, row: 10
[2024-10-07 21:40:09] udpate price: OSIS, row: 10
[2024-10-07 21:40:10] udpate price: OVBC, row: 10
[2024-10-07 21:40:11] udpate price: LCNB, row: 10
[2024-10-07 21:40:12] udpate price: GEVO, row: 10
[2024-10-07 21:40:13] udpate price: POWL, row: 10
[2024-10-07 21:40:15] udpate price: TLGY, row: 10
[2024-10-07 21:40:16] udpate price: IVCA, row: 10
[2024-10-07 21:40:17] udpate price: DORM, row: 10
[2024-10-07 21:40:18] udpate price: NOVV, row: 10
[2024-10-07 21:40:19] udpate price: CCOI, row: 10
[2024-10-07 21:40:20] udpate price: MBIN, row: 10
[2024-10-07 21:40:22] udpate price: ADP, row: 10
[2024-10-07 21:40:23] udpate price: NVEC, row: 10
[2024-10-07 21:40:24] udpate price: SBLK, row: 10
[2024-10-07 21:40:25] udpate price: CCIXU, row: 10
[2024-10-07 21:40:27] udpate price: FBIZ, row: 10
[2024-10-07 21:40:28] udpate price: GPATU, row: 10
[2024-10-07 21:40:29] udpate price: SIGIP, row: 10
[2024-10-07 21:40:30] udpate price: GNTA, row: 10
[2024-10-07 21:40:31] udpate price: VERB, row: 10
[2024-10-07 21:40:32] udpate price: REFI, row: 10
[2024-10-07 21:40:34] udpate price: PAL, row: 10
[2024-10-07 21:40:35] udpate price: CNOB, row: 10
[2024-10-07 21:40:36] udpate price: TCBI, row: 10
[2024-10-07 21:40:37] udpate price: ACABU, row: 10
[2024-10-07 21:40:38] udpate price: BAYAU, row: 10
[2024-10-07 21:40:40] udpate price: PEBO, row: 10
[2024-10-07 21:40:41] udpate price: OCCI, row: 10
[2024-10-07 21:40:42] udpate price: EURKU, row: 10
[2024-10-07 21:40:43] udpate price: FUTU, row: 10
[2024-10-07 21:40:44] udpate price: DTSQR, row: 0
[2024-10-07 21:40:45] udpate price: CTCX, row: 10
[2024-10-07 21:40:46] udpate price: APWC, row: 10
[2024-10-07 21:40:47] udpate price: ALCY, row: 10
[2024-10-07 21:40:48] udpate price: ORLY, row: 10
[2024-10-07 21:40:50] udpate price: GXAI, row: 10
[2024-10-07 21:40:51] udpate price: ALTS, row: 10
[2024-10-07 21:40:52] udpate price: HIMX, row: 10
[2024-10-07 21:40:54] udpate price: DLO, row: 10
[2024-10-07 21:40:55] udpate price: INDB, row: 10
[2024-10-07 21:40:56] udpate price: IOVA, row: 10
[2024-10-07 21:40:57] udpate price: GEHC, row: 10
[2024-10-07 21:40:59] udpate price: NCNA, row: 10
[2024-10-07 21:41:00] udpate price: KHC, row: 10
[2024-10-07 21:41:01] udpate price: BLAC, row: 10
[2024-10-07 21:41:02] udpate price: LVTX, row: 10
[2024-10-07 21:41:03] udpate price: TELO, row: 10
[2024-10-07 21:41:04] udpate price: GASS, row: 10
[2024-10-07 21:41:06] udpate price: FCUV, row: 10
[2024-10-07 21:41:07] udpate price: KELYA, row: 10
[2024-10-07 21:41:08] udpate price: OZK, row: 10
[2024-10-07 21:41:09] udpate price: TBLD, row: 10
[2024-10-07 21:41:10] udpate price: BSVN, row: 10
[2024-10-07 21:41:12] udpate price: VINP, row: 10
[2024-10-07 21:41:13] udpate price: BRAC, row: 10
[2024-10-07 21:41:14] udpate price: AEP, row: 10
[2024-10-07 21:41:15] udpate price: HROWL, row: 10
[2024-10-07 21:41:17] udpate price: BDRX, row: 10
[2024-10-07 21:41:18] udpate price: BWBBP, row: 10
[2024-10-07 21:41:19] udpate price: NVA, row: 10
[2024-10-07 21:41:20] udpate price: IPWR, row: 10
[2024-10-07 21:41:21] udpate price: XBIT, row: 10
[2024-10-07 21:41:22] udpate price: ACIW, row: 10
[2024-10-07 21:41:23] udpate price: VRCA, row: 10
[2024-10-07 21:41:25] udpate price: PRAA, row: 10
[2024-10-07 21:41:26] udpate price: FMBH, row: 10
[2024-10-07 21:41:27] udpate price: ACXP, row: 10
[2024-10-07 21:41:29] udpate price: ICU, row: 10
[2024-10-07 21:41:30] udpate price: TSBX, row: 10
[2024-10-07 21:41:31] udpate price: CERO, row: 10
[2024-10-07 21:41:33] udpate price: SHBI, row: 10
[2024-10-07 21:41:34] udpate price: LUMO, row: 10
[2024-10-07 21:41:35] udpate price: HONDU, row: 10
[2024-10-07 21:41:37] udpate price: TPST, row: 10
[2024-10-07 21:41:38] udpate price: FIACU, row: 10
[2024-10-07 21:41:39] udpate price: DHIL, row: 10
[2024-10-07 21:41:41] udpate price: MNRO, row: 10
[2024-10-07 21:41:42] udpate price: EXC, row: 10
[2024-10-07 21:41:43] udpate price: CIVB, row: 10
[2024-10-07 21:41:44] udpate price: GOGL, row: 10
[2024-10-07 21:41:45] udpate price: DISTR, row: 0
[2024-10-07 21:41:46] udpate price: IPXXU, row: 10
[2024-10-07 21:41:47] udpate price: RILYM, row: 10
[2024-10-07 21:41:49] udpate price: WIX, row: 10
[2024-10-07 21:41:50] udpate price: ABVC, row: 10
[2024-10-07 21:41:51] udpate price: SLMBP, row: 10
[2024-10-07 21:41:53] udpate price: SABS, row: 10
[2024-10-07 21:41:54] udpate price: TZOO, row: 10
[2024-10-07 21:41:55] udpate price: ZURA, row: 10
[2024-10-07 21:41:56] udpate price: HYZN, row: 10
[2024-10-07 21:41:58] udpate price: ZAPP, row: 10
[2024-10-07 21:41:59] udpate price: CHSCM, row: 10
[2024-10-07 21:42:00] udpate price: ATLCZ, row: 10
[2024-10-07 21:42:01] udpate price: BMRN, row: 10
[2024-10-07 21:42:03] udpate price: OLLI, row: 10
[2024-10-07 21:42:04] udpate price: SRZN, row: 10
[2024-10-07 21:42:05] udpate price: KINS, row: 10
[2024-10-07 21:42:07] udpate price: MOMO, row: 10
[2024-10-07 21:42:08] udpate price: LMAT, row: 10
[2024-10-07 21:42:09] udpate price: REGCO, row: 10
[2024-10-07 21:42:11] udpate price: LOGI, row: 10
[2024-10-07 21:42:12] udpate price: TCRT, row: 10
[2024-10-07 21:42:13] udpate price: CMPR, row: 10
[2024-10-07 21:42:14] udpate price: AFJK, row: 10
[2024-10-07 21:42:16] udpate price: LANC, row: 10
[2024-10-07 21:42:17] udpate price: HQY, row: 10
[2024-10-07 21:42:19] udpate price: BWEN, row: 10
[2024-10-07 21:42:22] udpate price: MAXNV, row: 0
[2024-10-07 21:42:23] udpate price: AVGO, row: 10
[2024-10-07 21:42:25] udpate price: CRGX, row: 10
[2024-10-07 21:42:26] udpate price: DIOD, row: 10
[2024-10-07 21:42:27] udpate price: DTSQ, row: 10
[2024-10-07 21:42:29] udpate price: ULH, row: 10
[2024-10-07 21:42:30] udpate price: ROP, row: 10
[2024-10-07 21:42:31] udpate price: ATOM, row: 10
[2024-10-07 21:42:32] udpate price: ATMV, row: 10
[2024-10-07 21:42:34] udpate price: METCB, row: 10
[2024-10-07 21:42:35] udpate price: PDSB, row: 10
[2024-10-07 21:42:36] udpate price: AFJKU, row: 10
[2024-10-07 21:42:37] udpate price: DSY, row: 10
[2024-10-07 21:42:38] udpate price: FNVT, row: 10
[2024-10-07 21:42:40] udpate price: RLAY, row: 10
[2024-10-07 21:42:41] udpate price: LTRY, row: 10
[2024-10-07 21:42:42] udpate price: AQU, row: 10
[2024-10-07 21:42:43] udpate price: RGCO, row: 10
[2024-10-07 21:42:45] udpate price: VECO, row: 10
[2024-10-07 21:42:46] udpate price: CHSCP, row: 10
[2024-10-07 21:42:48] udpate price: FEMY, row: 10
[2024-10-07 21:42:49] udpate price: CELU, row: 10
[2024-10-07 21:42:50] udpate price: BMBL, row: 10
[2024-10-07 21:42:52] udpate price: SHEN, row: 10
[2024-10-07 21:42:53] udpate price: BCTX, row: 10
[2024-10-07 21:42:54] udpate price: ESCA, row: 10
[2024-10-07 21:42:55] udpate price: PTIX, row: 10
[2024-10-07 21:42:56] udpate price: MBRX, row: 10
[2024-10-07 21:42:58] udpate price: LPLA, row: 10
[2024-10-07 21:42:59] udpate price: EVTV, row: 10
[2024-10-07 21:43:00] udpate price: ADVM, row: 10
[2024-10-07 21:43:01] udpate price: AKAM, row: 10
[2024-10-07 21:43:02] udpate price: HFFG, row: 10
[2024-10-07 21:43:03] udpate price: HCWB, row: 10
[2024-10-07 21:43:05] udpate price: APTO, row: 10
[2024-10-07 21:43:06] udpate price: HOLX, row: 10
[2024-10-07 21:43:07] udpate price: BYNO, row: 10
[2024-10-07 21:43:08] udpate price: HHGCU, row: 10
[2024-10-07 21:43:09] udpate price: FNWD, row: 10
[2024-10-07 21:43:10] udpate price: FORA, row: 10
[2024-10-07 21:43:12] udpate price: APPF, row: 10
[2024-10-07 21:43:13] udpate price: PHIO, row: 10
[2024-10-07 21:43:14] udpate price: SSNC, row: 10
[2024-10-07 21:43:15] udpate price: SRPT, row: 10
[2024-10-07 21:43:17] udpate price: ALAR, row: 10
[2024-10-07 21:43:18] udpate price: BUJAU, row: 10
[2024-10-07 21:43:19] udpate price: TRST, row: 10
[2024-10-07 21:43:20] udpate price: CCAP, row: 10
[2024-10-07 21:43:22] udpate price: MRCC, row: 10
[2024-10-07 21:43:23] udpate price: LBRDK, row: 10
[2024-10-07 21:43:24] udpate price: BLMN, row: 10
[2024-10-07 21:43:25] udpate price: WDAY, row: 10
[2024-10-07 21:43:26] udpate price: BUJAR, row: 0
[2024-10-07 21:43:27] udpate price: FIVE, row: 10
[2024-10-07 21:43:29] udpate price: MARPS, row: 10
[2024-10-07 21:43:30] udpate price: MCVT, row: 10
[2024-10-07 21:43:31] udpate price: CSQ, row: 10
[2024-10-07 21:43:32] udpate price: EMBC, row: 10
[2024-10-07 21:43:33] udpate price: FITBO, row: 10
[2024-10-07 21:43:35] udpate price: STCN, row: 10
[2024-10-07 21:43:36] udpate price: MGYR, row: 10
[2024-10-07 21:43:37] udpate price: PGHL, row: 10
[2024-10-07 21:43:38] udpate price: GRVY, row: 10
[2024-10-07 21:43:40] udpate price: SPRO, row: 10
[2024-10-07 21:43:41] udpate price: BPOP, row: 10
[2024-10-07 21:43:42] udpate price: RETO, row: 10
[2024-10-07 21:43:43] udpate price: FRHC, row: 10
[2024-10-07 21:43:45] udpate price: JCSE, row: 10
[2024-10-07 21:43:46] udpate price: LAKE, row: 10
[2024-10-07 21:43:47] udpate price: MTLS, row: 10
[2024-10-07 21:43:49] udpate price: GPAT, row: 10
[2024-10-07 21:43:50] udpate price: CITE, row: 10
[2024-10-07 21:43:51] udpate price: INTJ, row: 10
[2024-10-07 21:43:53] udpate price: VSEC, row: 10
[2024-10-07 21:43:54] udpate price: FDBC, row: 10
[2024-10-07 21:43:55] udpate price: DCGO, row: 10
[2024-10-07 21:43:57] udpate price: BBSI, row: 10
[2024-10-07 21:43:58] udpate price: LYTS, row: 10
[2024-10-07 21:43:59] udpate price: NFLX, row: 10
[2024-10-07 21:44:01] udpate price: ANSCU, row: 10
[2024-10-07 21:44:02] udpate price: NTRSO, row: 10
[2024-10-07 21:44:03] udpate price: SLP, row: 10
[2024-10-07 21:44:05] udpate price: ATHE, row: 10
[2024-10-07 21:44:06] udpate price: ESOA, row: 10
[2024-10-07 21:44:07] udpate price: IPXX, row: 10
[2024-10-07 21:44:09] udpate price: POAI, row: 10
[2024-10-07 21:44:09] udpate price: GLACR, row: 0
[2024-10-07 21:44:11] udpate price: PKBK, row: 10
[2024-10-07 21:44:12] udpate price: PLAB, row: 10
[2024-10-07 21:44:13] udpate price: PDLB, row: 10
[2024-10-07 21:44:14] udpate price: DJT, row: 10
[2024-10-07 21:44:15] udpate price: ACON, row: 10
[2024-10-07 21:44:16] udpate price: FLEX, row: 10
[2024-10-07 21:44:17] udpate price: FIAC, row: 10
[2024-10-07 21:44:19] udpate price: FUSB, row: 10
[2024-10-07 21:44:20] udpate price: SCNI, row: 10
[2024-10-07 21:44:21] udpate price: ELEV, row: 10
[2024-10-07 21:44:22] udpate price: ALNT, row: 10
[2024-10-07 21:44:23] udpate price: SCSC, row: 10
[2024-10-07 21:44:25] udpate price: USCB, row: 10
[2024-10-07 21:44:26] udpate price: BLEUU, row: 10
[2024-10-07 21:44:27] udpate price: GHIXU, row: 10
[2024-10-07 21:44:28] udpate price: ABNB, row: 10
[2024-10-07 21:44:30] udpate price: CALC, row: 10
[2024-10-07 21:44:31] udpate price: TMDX, row: 10
[2024-10-07 21:44:32] udpate price: DPCS, row: 10
[2024-10-07 21:44:33] udpate price: DYCQR, row: 0
[2024-10-07 21:44:34] udpate price: YYAI, row: 10
[2024-10-07 21:44:35] udpate price: CRWD, row: 10
[2024-10-07 21:44:36] udpate price: HALO, row: 10
[2024-10-07 21:44:38] udpate price: MOVE, row: 10
[2024-10-07 21:44:39] udpate price: LAND, row: 10
[2024-10-07 21:44:40] udpate price: PAYO, row: 10
[2024-10-07 21:44:41] udpate price: HAIA, row: 10
[2024-10-07 21:44:42] udpate price: GODNU, row: 10
[2024-10-07 21:44:43] udpate price: ROAD, row: 10
[2024-10-07 21:44:45] udpate price: RPRX, row: 10
[2024-10-07 21:44:46] udpate price: XRTX, row: 10
[2024-10-07 21:44:47] udpate price: WB, row: 10
[2024-10-07 21:44:48] udpate price: NDRA, row: 10
[2024-10-07 21:44:49] udpate price: CYCCP, row: 11
[2024-10-07 21:44:50] udpate price: ARTL, row: 10
[2024-10-07 21:44:52] udpate price: TVGN, row: 10
[2024-10-07 21:44:53] udpate price: VLYPO, row: 10
[2024-10-07 21:44:54] udpate price: TURN, row: 10
[2024-10-07 21:44:56] udpate price: OMGA, row: 10
[2024-10-07 21:44:57] udpate price: PCB, row: 10
[2024-10-07 21:44:58] udpate price: FTNT, row: 10
[2024-10-07 21:44:59] udpate price: IBAC, row: 10
[2024-10-07 21:45:00] udpate price: ACST, row: 10
[2024-10-07 21:45:01] udpate price: VTVT, row: 10
[2024-10-07 21:45:03] udpate price: FOXF, row: 10
[2024-10-07 21:45:04] udpate price: ERAS, row: 10
[2024-10-07 21:45:04] udpate price: MCAGR, row: 0
[2024-10-07 21:45:06] udpate price: SAIA, row: 10
[2024-10-07 21:45:07] udpate price: AMD, row: 10
[2024-10-07 21:45:08] udpate price: FSHP, row: 10
[2024-10-07 21:45:09] udpate price: NBN, row: 10
[2024-10-07 21:45:11] udpate price: CBAT, row: 10
[2024-10-07 21:45:11] udpate price: BNIXR, row: 0
[2024-10-07 21:45:13] udpate price: JBDI, row: 10
[2024-10-07 21:45:14] udpate price: AFCG, row: 10
[2024-10-07 21:45:15] udpate price: FGI, row: 10
[2024-10-07 21:45:16] udpate price: STI, row: 10
[2024-10-07 21:45:17] udpate price: NTRP, row: 10
[2024-10-07 21:45:18] udpate price: LAMR, row: 10
[2024-10-07 21:45:20] udpate price: UNB, row: 10
[2024-10-07 21:45:21] udpate price: OPTX, row: 10
[2024-10-07 21:45:22] udpate price: TAYD, row: 10
[2024-10-07 21:45:23] udpate price: PCVX, row: 10
[2024-10-07 21:45:24] udpate price: LANDO, row: 10
[2024-10-07 21:45:26] udpate price: TRNR, row: 10
[2024-10-07 21:45:27] udpate price: ALGS, row: 10
[2024-10-07 21:45:28] udpate price: AGNCL, row: 10
[2024-10-07 21:45:29] udpate price: ANTE, row: 411
[2024-10-07 21:45:31] udpate price: SHMD, row: 10
[2024-10-07 21:45:32] udpate price: MMLP, row: 10
[2024-10-07 21:45:33] udpate price: AFBI, row: 10
[2024-10-07 21:45:34] udpate price: VLCN, row: 10
[2024-10-07 21:45:35] udpate price: SAVA, row: 10
[2024-10-07 21:45:36] udpate price: APP, row: 10
[2024-10-07 21:45:37] udpate price: FITB, row: 10
[2024-10-07 21:45:39] udpate price: MBWM, row: 10
[2024-10-07 21:45:40] udpate price: GIG, row: 10
[2024-10-07 21:45:41] udpate price: RILYZ, row: 10
[2024-10-07 21:45:42] udpate price: OPRA, row: 10
[2024-10-07 21:45:44] udpate price: SGA, row: 10
[2024-10-07 21:45:45] udpate price: TWFG, row: 10
[2024-10-07 21:45:46] udpate price: SIGI, row: 10
[2024-10-07 21:45:47] udpate price: CSCO, row: 10
[2024-10-07 21:45:49] udpate price: ICCH, row: 10
[2024-10-07 21:45:50] udpate price: MCAAU, row: 10
[2024-10-07 21:45:51] udpate price: HYPR, row: 10
[2024-10-07 21:45:52] udpate price: ASML, row: 10
[2024-10-07 21:45:54] udpate price: LIPO, row: 10
[2024-10-07 21:45:55] udpate price: NDAQ, row: 10
[2024-10-07 21:45:56] udpate price: MARXU, row: 10
[2024-10-07 21:45:57] udpate price: FUFU, row: 10
[2024-10-07 21:45:58] udpate price: CCCC, row: 10
[2024-10-07 21:46:00] udpate price: MSEX, row: 10
[2024-10-07 21:46:01] udpate price: NVAC, row: 10
[2024-10-07 21:46:02] udpate price: CHUY, row: 10
[2024-10-07 21:46:03] udpate price: FANH, row: 10
[2024-10-07 21:46:04] udpate price: PPIH, row: 10
[2024-10-07 21:46:06] udpate price: HROWM, row: 10
[2024-10-07 21:46:07] udpate price: GHSI, row: 10
[2024-10-07 21:46:08] udpate price: VRRM, row: 10
[2024-10-07 21:46:10] udpate price: SRAD, row: 10
[2024-10-07 21:46:11] udpate price: CDT, row: 10
[2024-10-07 21:46:12] udpate price: CDTG, row: 10
[2024-10-07 21:46:14] udpate price: NVDA, row: 10
[2024-10-07 21:46:15] udpate price: LSEA, row: 10
[2024-10-07 21:46:17] udpate price: SOTK, row: 10
[2024-10-07 21:46:18] udpate price: FUND, row: 10
[2024-10-07 21:46:19] udpate price: BAFN, row: 10
[2024-10-07 21:46:21] udpate price: TBBK, row: 10
[2024-10-07 21:46:22] udpate price: RMBS, row: 10
[2024-10-07 21:46:23] udpate price: EEFT, row: 10
[2024-10-07 21:46:24] udpate price: TLN, row: 10
[2024-10-07 21:46:26] udpate price: WEYS, row: 10
[2024-10-07 21:46:27] udpate price: IVCPU, row: 10
[2024-10-07 21:46:29] udpate price: TCBP, row: 10
[2024-10-07 21:46:30] udpate price: CMPX, row: 10
[2024-10-07 21:46:31] udpate price: NDSN, row: 10
[2024-10-07 21:46:32] udpate price: AIFF, row: 10
[2024-10-07 21:46:33] udpate price: BOWN, row: 10
[2024-10-07 21:46:35] udpate price: BKR, row: 10
[2024-10-07 21:46:36] udpate price: YYGH, row: 10
[2024-10-07 21:46:37] udpate price: TCBIO, row: 10
[2024-10-07 21:46:39] udpate price: RECT, row: 10
[2024-10-07 21:46:40] udpate price: LANDM, row: 10
[2024-10-07 21:46:41] udpate price: DXR, row: 10
[2024-10-07 21:46:43] udpate price: HDL, row: 10
[2024-10-07 21:46:44] udpate price: KPRX, row: 10
[2024-10-07 21:46:45] udpate price: GALT, row: 10
[2024-10-07 21:46:46] udpate price: CFFI, row: 10
[2024-10-07 21:46:48] udpate price: FRBA, row: 10
[2024-10-07 21:46:49] udpate price: CBNK, row: 10
[2024-10-07 21:46:50] udpate price: FFBC, row: 10
[2024-10-07 21:46:51] udpate price: IGTAR, row: 0
[2024-10-07 21:46:53] udpate price: VOD, row: 10
[2024-10-07 21:46:54] udpate price: FRZA, row: 10
[2024-10-07 21:46:56] udpate price: IMNN, row: 10
[2024-10-07 21:46:57] udpate price: ADUS, row: 10
[2024-10-07 21:46:58] udpate price: LSTR, row: 10
[2024-10-07 21:47:00] udpate price: HTLM, row: 0
[2024-10-07 21:47:01] udpate price: LIEN, row: 0
[2024-10-07 21:47:02] udpate price: PSHG, row: 10
[2024-10-07 21:47:03] udpate price: SHLS, row: 10
[2024-10-07 21:47:05] udpate price: APCX, row: 10
[2024-10-07 21:47:06] udpate price: FGFPP, row: 10
[2024-10-07 21:47:07] udpate price: GRRR, row: 10
[2024-10-07 21:47:08] udpate price: INVZ, row: 10
[2024-10-07 21:47:10] udpate price: BCYC, row: 10
[2024-10-07 21:47:11] udpate price: FRES, row: 10
[2024-10-07 21:47:12] udpate price: JCTCF, row: 10
[2024-10-07 21:47:13] udpate price: BCAB, row: 10
[2024-10-07 21:47:14] udpate price: IXAQ, row: 10
[2024-10-07 21:47:16] udpate price: AMWD, row: 10
[2024-10-07 21:47:17] udpate price: OLED, row: 10
[2024-10-07 21:47:18] udpate price: ALT, row: 10
[2024-10-07 21:47:20] udpate price: CENTA, row: 10
[2024-10-07 21:47:21] udpate price: ELTX, row: 10
[2024-10-07 21:47:23] udpate price: MATW, row: 10
[2024-10-07 21:47:24] udpate price: CELH, row: 10
[2024-10-07 21:47:25] udpate price: ATOS, row: 10
[2024-10-07 21:47:27] udpate price: SERA, row: 10
[2024-10-07 21:47:28] udpate price: TLGYU, row: 10
[2024-10-07 21:47:29] udpate price: ABUS, row: 10
[2024-10-07 21:47:31] udpate price: ACRV, row: 10
[2024-10-07 21:47:32] udpate price: FA, row: 10
[2024-10-07 21:47:33] udpate price: SRCE, row: 10
[2024-10-07 21:47:34] udpate price: MNDY, row: 10
[2024-10-07 21:47:36] udpate price: IINN, row: 10
[2024-10-07 21:47:37] udpate price: SPKL, row: 10
[2024-10-07 21:47:38] udpate price: APLT, row: 10
[2024-10-07 21:47:40] udpate price: CRNT, row: 10
[2024-10-07 21:47:41] udpate price: COO, row: 10
[2024-10-07 21:47:42] udpate price: INTR, row: 10
[2024-10-07 21:47:43] udpate price: JVSAU, row: 10
[2024-10-07 21:47:45] udpate price: THCP, row: 10
[2024-10-07 21:47:46] udpate price: SENEA, row: 10
[2024-10-07 21:47:47] udpate price: IGIC, row: 10
[2024-10-07 21:47:49] udpate price: COOT, row: 10
[2024-10-07 21:47:50] udpate price: SENEB, row: 10
[2024-10-07 21:47:51] udpate price: ULTA, row: 10
[2024-10-07 21:47:53] udpate price: GNLX, row: 10
[2024-10-07 21:47:54] udpate price: ERNA, row: 10
[2024-10-07 21:47:56] udpate price: HOFT, row: 10
[2024-10-07 21:47:57] udpate price: ARKO, row: 10
[2024-10-07 21:47:58] udpate price: COST, row: 10
[2024-10-07 21:48:00] udpate price: BWB, row: 10
[2024-10-07 21:48:01] udpate price: VACHU, row: 10
[2024-10-07 21:48:02] udpate price: SNES, row: 10
[2024-10-07 21:48:04] udpate price: CMND, row: 10
[2024-10-07 21:48:05] udpate price: ONVO, row: 10
[2024-10-07 21:48:06] udpate price: ATLO, row: 10
[2024-10-07 21:48:07] udpate price: CZWI, row: 10
[2024-10-07 21:48:08] udpate price: PPTA, row: 10
[2024-10-07 21:48:10] udpate price: HURN, row: 10
[2024-10-07 21:48:11] udpate price: CLMB, row: 10
[2024-10-07 21:48:12] udpate price: QLGN, row: 10
[2024-10-07 21:48:13] udpate price: AEAE, row: 10
[2024-10-07 21:48:15] udpate price: USGO, row: 10
[2024-10-07 21:48:17] udpate price: JFU, row: 411
[2024-10-07 21:48:18] udpate price: BJDX, row: 10
[2024-10-07 21:48:19] udpate price: SBFG, row: 10
[2024-10-07 21:48:20] udpate price: NVMI, row: 10
[2024-10-07 21:48:21] udpate price: MOFG, row: 10
[2024-10-07 21:48:23] udpate price: ACGLO, row: 10
[2024-10-07 21:48:24] udpate price: MRSN, row: 10
[2024-10-07 21:48:25] udpate price: PRGS, row: 10
[2024-10-07 21:48:26] udpate price: DTI, row: 10
[2024-10-07 21:48:28] udpate price: HBAN, row: 10
[2024-10-07 21:48:29] udpate price: DMAC, row: 10
[2024-10-07 21:48:30] udpate price: BHAC, row: 10
[2024-10-07 21:48:31] udpate price: PWUPU, row: 10
[2024-10-07 21:48:33] udpate price: OFLX, row: 10
[2024-10-07 21:48:34] udpate price: AVAV, row: 10
[2024-10-07 21:48:35] udpate price: FSTR, row: 10
[2024-10-07 21:48:37] udpate price: ELVA, row: 10
[2024-10-07 21:48:38] udpate price: ANSS, row: 10
[2024-10-07 21:48:39] udpate price: PRTC, row: 10
[2024-10-07 21:48:41] udpate price: CTBI, row: 10
[2024-10-07 21:48:42] udpate price: AMZN, row: 10
[2024-10-07 21:48:43] udpate price: GLLIU, row: 10
[2024-10-07 21:48:45] udpate price: AEAEU, row: 10
[2024-10-07 21:48:46] udpate price: NXL, row: 10
[2024-10-07 21:48:47] udpate price: UHG, row: 10
[2024-10-07 21:48:49] udpate price: WKHS, row: 10
[2024-10-07 21:48:50] udpate price: PCAR, row: 10
[2024-10-07 21:48:51] udpate price: LFUS, row: 10
[2024-10-07 21:48:52] udpate price: BOLT, row: 10
[2024-10-07 21:48:53] udpate price: ETNB, row: 10
[2024-10-07 21:48:55] udpate price: LBPH, row: 10
[2024-10-07 21:48:56] udpate price: VMD, row: 10
[2024-10-07 21:48:57] udpate price: SOGP, row: 10
[2024-10-07 21:48:58] udpate price: EM, row: 10
[2024-10-07 21:48:59] udpate price: LPRO, row: 10
[2024-10-07 21:49:01] udpate price: RBCAA, row: 10
[2024-10-07 21:49:02] udpate price: ON, row: 10
[2024-10-07 21:49:03] udpate price: EXAI, row: 10
[2024-10-07 21:49:04] udpate price: KEQU, row: 10
[2024-10-07 21:49:05] udpate price: FSHPR, row: 0
[2024-10-07 21:49:06] udpate price: ELDN, row: 10
[2024-10-07 21:49:07] udpate price: ROCK, row: 10
[2024-10-07 21:49:08] udpate price: KLTO, row: 10
[2024-10-07 21:49:10] udpate price: PWUP, row: 10
[2024-10-07 21:49:11] udpate price: OCSL, row: 10
[2024-10-07 21:49:12] udpate price: PNFPP, row: 10
[2024-10-07 21:49:13] udpate price: ORRF, row: 10
[2024-10-07 21:49:14] udpate price: USLM, row: 10
[2024-10-07 21:49:16] udpate price: AMAT, row: 10
[2024-10-07 21:49:17] udpate price: EFSCP, row: 10
[2024-10-07 21:49:17] udpate price: GODNR, row: 0
[2024-10-07 21:49:18] udpate price: BPYPM, row: 10
[2024-10-07 21:49:20] udpate price: HUDAR, row: 10
[2024-10-07 21:49:22] udpate price: EXE, row: 411
[2024-10-07 21:49:23] udpate price: HOWL, row: 10
[2024-10-07 21:49:24] udpate price: NRIM, row: 10
[2024-10-07 21:49:25] udpate price: AITR, row: 10
[2024-10-07 21:49:26] udpate price: RFAIR, row: 0
[2024-10-07 21:49:27] udpate price: HCVI, row: 10
[2024-10-07 21:49:28] udpate price: IMUX, row: 10
[2024-10-07 21:49:30] udpate price: DUOL, row: 10
[2024-10-07 21:49:31] udpate price: IMAB, row: 10
[2024-10-07 21:49:32] udpate price: SYRE, row: 10
[2024-10-07 21:49:33] udpate price: NERV, row: 10
